Codes:,Capital_stock,land,earnings_(rtnd_appr.),cost_of_treasury_stock,additional_paid-in_capital,paid_capital_surplus,depreciable_assets,earnings_(rtnd_unappr.),accumulated_depreciation,inventories,interest_paid
6216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623990,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,1330004504.17,2651259516.67,0.0,427596505.557,11237796005.6,11237796005.6,31882434004.2,-5370557500.0,19709459008.3,1188986993.05,875691995.833
711,383430593.018,764338771.437,0.0,123272952.223,3239774582.06,3239774582.06,9191473065.52,-1548292536.31,5682093204.91,342776273.621,252455612.151
7111,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
71111,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
711110,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
71112,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
711120,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
71113,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
711130,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
71119,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
711190,19171529.6509,38216938.5719,0.0,6163647.61113,161988729.103,161988729.103,459573653.276,-77414626.8155,284104660.246,17138813.681,12622780.6076
7112,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
71121,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
711211,25562039.5345,50955918.0958,0.0,8218196.81483,215984972.137,215984972.137,612764871.035,-103219502.421,378806213.661,22851751.5747,16830374.1434
711212,25562039.5345,50955918.0958,0.0,8218196.81483,215984972.137,215984972.137,612764871.035,-103219502.421,378806213.661,22851751.5747,16830374.1434
711219,25562039.5345,50955918.0958,0.0,8218196.81483,215984972.137,215984972.137,612764871.035,-103219502.421,378806213.661,22851751.5747,16830374.1434
7113,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
71131,38343059.3018,76433877.1437,0.0,12327295.2223,323977458.206,323977458.206,919147306.552,-154829253.631,568209320.491,34277627.3621,25245561.2151
711310,38343059.3018,76433877.1437,0.0,12327295.2223,323977458.206,323977458.206,919147306.552,-154829253.631,568209320.491,34277627.3621,25245561.2151
71132,38343059.3018,76433877.1437,0.0,12327295.2223,323977458.206,323977458.206,919147306.552,-154829253.631,568209320.491,34277627.3621,25245561.2151
711320,38343059.3018,76433877.1437,0.0,12327295.2223,323977458.206,323977458.206,919147306.552,-154829253.631,568209320.491,34277627.3621,25245561.2151
7114,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
71141,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
711410,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
7115,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
71151,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
711510,76686118.6036,152867754.287,0.0,24654590.4445,647954916.412,647954916.412,1838294613.1,-309658507.262,1136418640.98,68555254.7242,50491122.4302
712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
712190,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,946573911.149,1886920745.23,0.0,304323553.334,7998021423.5,7998021423.5,22690960938.6,-3822264963.69,14027365803.4,846210719.433,623236383.682
7131,315524637.05,628973581.744,0.0,101441184.445,2666007141.17,2666007141.17,7563653646.22,-1274088321.23,4675788601.14,282070239.811,207745461.227
71311,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
713110,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
71312,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
713120,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
7132,315524637.05,628973581.744,0.0,101441184.445,2666007141.17,2666007141.17,7563653646.22,-1274088321.23,4675788601.14,282070239.811,207745461.227
71321,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
713210,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
71329,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
713290,157762318.525,314486790.872,0.0,50720592.2223,1333003570.58,1333003570.58,3781826823.11,-637044160.615,2337894300.57,141035119.906,103872730.614
7139,315524637.05,628973581.744,0.0,101441184.445,2666007141.17,2666007141.17,7563653646.22,-1274088321.23,4675788601.14,282070239.811,207745461.227
71391,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
713910,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
71392,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
713920,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
71393,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
713930,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
71394,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
713940,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
71395,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
713950,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
71399,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
713990,52587439.5083,104828930.291,0.0,16906864.0741,444334523.528,444334523.528,1260608941.04,-212348053.538,779298100.19,47011706.6352,34624243.5379
72,5767420515.65,8171930062.6,0.0,2733653520.87,12890275520.9,12890275520.9,104331709516.0,2676437500.0,57117947031.3,2482964973.92,2761702484.35
721,2392645702.64,3390169538.27,0.0,1134070999.58,5347600759.67,5347600759.67,43282575935.7,1110334622.8,23695690324.2,1030071495.31,1145707264.32
7211,797548567.546,1130056512.76,0.0,378023666.528,1782533586.56,1782533586.56,14427525311.9,370111540.932,7898563441.38,343357165.104,381902421.439
72111,265849522.515,376685504.252,0.0,126007888.843,594177862.186,594177862.186,4809175103.96,123370513.644,2632854480.46,114452388.368,127300807.146
721110,265849522.515,376685504.252,0.0,126007888.843,594177862.186,594177862.186,4809175103.96,123370513.644,2632854480.46,114452388.368,127300807.146
72112,265849522.515,376685504.252,0.0,126007888.843,594177862.186,594177862.186,4809175103.96,123370513.644,2632854480.46,114452388.368,127300807.146
721120,265849522.515,376685504.252,0.0,126007888.843,594177862.186,594177862.186,4809175103.96,123370513.644,2632854480.46,114452388.368,127300807.146
72119,265849522.515,376685504.252,0.0,126007888.843,594177862.186,594177862.186,4809175103.96,123370513.644,2632854480.46,114452388.368,127300807.146
721191,132924761.258,188342752.126,0.0,63003944.4214,297088931.093,297088931.093,2404587551.98,61685256.8221,1316427240.23,57226194.184,63650403.5731
721199,132924761.258,188342752.126,0.0,63003944.4214,297088931.093,297088931.093,2404587551.98,61685256.8221,1316427240.23,57226194.184,63650403.5731
7212,797548567.546,1130056512.76,0.0,378023666.528,1782533586.56,1782533586.56,14427525311.9,370111540.932,7898563441.38,343357165.104,381902421.439
72121,797548567.546,1130056512.76,0.0,378023666.528,1782533586.56,1782533586.56,14427525311.9,370111540.932,7898563441.38,343357165.104,381902421.439
721211,398774283.773,565028256.378,0.0,189011833.264,891266793.279,891266793.279,7213762655.95,185055770.466,3949281720.69,171678582.552,190951210.719
721214,398774283.773,565028256.378,0.0,189011833.264,891266793.279,891266793.279,7213762655.95,185055770.466,3949281720.69,171678582.552,190951210.719
7213,797548567.546,1130056512.76,0.0,378023666.528,1782533586.56,1782533586.56,14427525311.9,370111540.932,7898563441.38,343357165.104,381902421.439
72131,797548567.546,1130056512.76,0.0,378023666.528,1782533586.56,1782533586.56,14427525311.9,370111540.932,7898563441.38,343357165.104,381902421.439
721310,797548567.546,1130056512.76,0.0,378023666.528,1782533586.56,1782533586.56,14427525311.9,370111540.932,7898563441.38,343357165.104,381902421.439
722,3374774813.01,4781760524.33,0.0,1599582521.28,7542674761.2,7542674761.2,61049133580.0,1566102877.2,33422256707.1,1452893478.6,1615995220.03
7223,1124924937.67,1593920174.78,0.0,533194173.761,2514224920.4,2514224920.4,20349711193.3,522034292.401,11140752235.7,484297826.202,538665073.344
72231,374974979.223,531306724.926,0.0,177731391.254,838074973.466,838074973.466,6783237064.44,174011430.8,3713584078.57,161432608.734,179555024.448
722310,374974979.223,531306724.926,0.0,177731391.254,838074973.466,838074973.466,6783237064.44,174011430.8,3713584078.57,161432608.734,179555024.448
72232,374974979.223,531306724.926,0.0,177731391.254,838074973.466,838074973.466,6783237064.44,174011430.8,3713584078.57,161432608.734,179555024.448
722320,374974979.223,531306724.926,0.0,177731391.254,838074973.466,838074973.466,6783237064.44,174011430.8,3713584078.57,161432608.734,179555024.448
72233,374974979.223,531306724.926,0.0,177731391.254,838074973.466,838074973.466,6783237064.44,174011430.8,3713584078.57,161432608.734,179555024.448
722330,374974979.223,531306724.926,0.0,177731391.254,838074973.466,838074973.466,6783237064.44,174011430.8,3713584078.57,161432608.734,179555024.448
7224,1124924937.67,1593920174.78,0.0,533194173.761,2514224920.4,2514224920.4,20349711193.3,522034292.401,11140752235.7,484297826.202,538665073.344
72241,1124924937.67,1593920174.78,0.0,533194173.761,2514224920.4,2514224920.4,20349711193.3,522034292.401,11140752235.7,484297826.202,538665073.344
722410,1124924937.67,1593920174.78,0.0,533194173.761,2514224920.4,2514224920.4,20349711193.3,522034292.401,11140752235.7,484297826.202,538665073.344
7225,1124924937.67,1593920174.78,0.0,533194173.761,2514224920.4,2514224920.4,20349711193.3,522034292.401,11140752235.7,484297826.202,538665073.344
72251,1124924937.67,1593920174.78,0.0,533194173.761,2514224920.4,2514224920.4,20349711193.3,522034292.401,11140752235.7,484297826.202,538665073.344
722511,281231234.418,398480043.694,0.0,133298543.44,628556230.1,628556230.1,5087427798.33,130508573.1,2785188058.93,121074456.55,134666268.336
722513,281231234.418,398480043.694,0.0,133298543.44,628556230.1,628556230.1,5087427798.33,130508573.1,2785188058.93,121074456.55,134666268.336
722514,281231234.418,398480043.694,0.0,133298543.44,628556230.1,628556230.1,5087427798.33,130508573.1,2785188058.93,121074456.55,134666268.336
722515,281231234.418,398480043.694,0.0,133298543.44,628556230.1,628556230.1,5087427798.33,130508573.1,2785188058.93,121074456.55,134666268.336
81,2669777503.57,2528395514.26,0.0,1243317504.75,4966317504.75,4966317504.75,40442484003.6,982996500.0,27498827507.1,3163945494.06,1177856996.43
811,1137194174.83,1076972386.9,0.0,529592230.808,2115407493.41,2115407493.41,17226513132.0,418708260.216,11713150782.8,1347685483.35,501709267.287
8111,284298543.708,269243096.724,0.0,132398057.702,528851873.353,528851873.353,4306628283.0,104677065.054,2928287695.71,336921370.838,125427316.822
81111,94766181.2361,89747698.9079,0.0,44132685.9007,176283957.784,176283957.784,1435542761.0,34892355.018,976095898.569,112307123.613,41809105.6072
811111,23691545.309,22436924.727,0.0,11033171.4752,44070989.446,44070989.446,358885690.25,8723088.7545,244023974.642,28076780.9032,10452276.4018
811112,23691545.309,22436924.727,0.0,11033171.4752,44070989.446,44070989.446,358885690.25,8723088.7545,244023974.642,28076780.9032,10452276.4018
811113,23691545.309,22436924.727,0.0,11033171.4752,44070989.446,44070989.446,358885690.25,8723088.7545,244023974.642,28076780.9032,10452276.4018
811118,23691545.309,22436924.727,0.0,11033171.4752,44070989.446,44070989.446,358885690.25,8723088.7545,244023974.642,28076780.9032,10452276.4018
81112,94766181.2361,89747698.9079,0.0,44132685.9007,176283957.784,176283957.784,1435542761.0,34892355.018,976095898.569,112307123.613,41809105.6072
811121,47383090.6181,44873849.454,0.0,22066342.9503,88141978.8921,88141978.8921,717771380.499,17446177.509,488047949.284,56153561.8063,20904552.8036
811122,47383090.6181,44873849.454,0.0,22066342.9503,88141978.8921,88141978.8921,717771380.499,17446177.509,488047949.284,56153561.8063,20904552.8036
81119,94766181.2361,89747698.9079,0.0,44132685.9007,176283957.784,176283957.784,1435542761.0,34892355.018,976095898.569,112307123.613,41809105.6072
811191,31588727.0787,29915899.636,0.0,14710895.3002,58761319.2614,58761319.2614,478514253.666,11630785.006,325365299.523,37435707.8709,13936368.5357
811192,31588727.0787,29915899.636,0.0,14710895.3002,58761319.2614,58761319.2614,478514253.666,11630785.006,325365299.523,37435707.8709,13936368.5357
